priority_score,tier,cluster,city,state,slug,url,title,words,review_links,browse_links,gsc_impressions,gsc_avg_position,current_has_form,current_quiz_link,primary_actions,rationale
44.48,T4 - full rollout,National,Livonia,MI,livonia-mi,https://www.creditdoc.co/city/livonia-mi/,"Credit Repair & Financial Services in Livonia, MI (2026)",1448,10,0,0,,False,True,Livonia Credit Repair Quiz / Livonia Credit Calculator CTAs | email capture block wired to /api/email-signup | MI regulator/contact module | Frequently asked questions in Livonia | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.46,T4 - full rollout,National,Green Bay,WI,green-bay-wi,https://www.creditdoc.co/city/green-bay-wi/,"Credit Repair & Financial Services in Green Bay, WI (2026)",1446,10,0,0,,False,True,Green Bay Credit Repair Quiz / Green Bay Credit Calculator CTAs | email capture block wired to /api/email-signup | WI regulator/contact module | Frequently asked questions in Green Bay | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.46,T4 - full rollout,National,Westland,MI,westland-mi,https://www.creditdoc.co/city/westland-mi/,"Credit Repair & Financial Services in Westland, MI (2026)",1446,10,0,0,,False,True,Westland Credit Repair Quiz / Westland Credit Calculator CTAs | email capture block wired to /api/email-signup | MI regulator/contact module | Frequently asked questions in Westland | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.45,T4 - full rollout,Georgia,Tucker,GA,tucker-ga,https://www.creditdoc.co/city/tucker-ga/,"Credit Repair & Financial Services in Tucker, GA (2026)",1445,10,0,0,,False,True,Tucker Credit Repair Quiz / Tucker Credit Calculator CTAs | email capture block wired to /api/email-signup | GA regulator/contact module | Frequently asked questions in Tucker | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.42,T4 - full rollout,National,Norwood,OH,norwood-oh,https://www.creditdoc.co/city/norwood-oh/,"Credit Repair & Financial Services in Norwood, OH (2026)",1442,10,0,0,,False,True,Norwood Credit Repair Quiz / Norwood Credit Calculator CTAs | email capture block wired to /api/email-signup | OH regulator/contact module | Frequently asked questions in Norwood | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.39,T4 - full rollout,National,Lafayette,LA,lafayette-la,https://www.creditdoc.co/city/lafayette-la/,"Credit Repair & Financial Services in Lafayette, LA (2026)",1439,10,0,0,,False,True,Lafayette Credit Repair Quiz / Lafayette Credit Calculator CTAs | email capture block wired to /api/email-signup | LA regulator/contact module | Frequently asked questions in Lafayette | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.39,T4 - full rollout,National,Longview,WA,longview-wa,https://www.creditdoc.co/city/longview-wa/,"Credit Repair & Financial Services in Longview, WA (2026)",1439,10,0,0,,False,True,Longview Credit Repair Quiz / Longview Credit Calculator CTAs | email capture block wired to /api/email-signup | WA regulator/contact module | Frequently asked questions in Longview | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.38,T4 - full rollout,National,Goodyear,AZ,goodyear-az,https://www.creditdoc.co/city/goodyear-az/,"Credit Repair & Financial Services in Goodyear, AZ (2026)",1438,10,0,0,,False,True,Goodyear Credit Repair Quiz / Goodyear Credit Calculator CTAs | email capture block wired to /api/email-signup | AZ regulator/contact module | Frequently asked questions in Goodyear | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.38,T4 - full rollout,National,Jackson,TN,jackson-tn,https://www.creditdoc.co/city/jackson-tn/,"Credit Repair & Financial Services in Jackson, TN (2026)",1438,10,0,0,,False,True,Jackson Credit Repair Quiz / Jackson Credit Calculator CTAs | email capture block wired to /api/email-signup | TN regulator/contact module | Frequently asked questions in Jackson | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.36,T4 - full rollout,Texas,Bedford,TX,bedford-tx,https://www.creditdoc.co/city/bedford-tx/,"Credit Repair & Financial Services in Bedford, TX (2026)",1436,10,0,0,,False,True,Bedford Credit Repair Quiz / Bedford Credit Calculator CTAs | email capture block wired to /api/email-signup | TX regulator/contact module | Frequently asked questions in Bedford | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.34,T4 - full rollout,National,Worcester,MA,worcester-ma,https://www.creditdoc.co/city/worcester-ma/,"Credit Repair & Financial Services in Worcester, MA (2026)",1434,10,0,0,,False,True,Worcester Credit Repair Quiz / Worcester Credit Calculator CTAs | email capture block wired to /api/email-signup | MA regulator/contact module | Frequently asked questions in Worcester | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.33,T4 - full rollout,National,Chesapeake,VA,chesapeake-va,https://www.creditdoc.co/city/chesapeake-va/,"Credit Repair & Financial Services in Chesapeake, VA (2026)",1433,10,0,0,,False,True,Chesapeake Credit Repair Quiz / Chesapeake Credit Calculator CTAs | email capture block wired to /api/email-signup | VA regulator/contact module | Frequently asked questions in Chesapeake | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.32,T4 - full rollout,National,Pueblo,CO,pueblo-co,https://www.creditdoc.co/city/pueblo-co/,"Credit Repair & Financial Services in Pueblo, CO (2026)",1432,10,0,0,,False,True,Pueblo Credit Repair Quiz / Pueblo Credit Calculator CTAs | email capture block wired to /api/email-signup | CO regulator/contact module | Frequently asked questions in Pueblo | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.31,T4 - full rollout,National,Stamford,CT,stamford-ct,https://www.creditdoc.co/city/stamford-ct/,"Credit Repair & Financial Services in Stamford, CT (2026)",1431,10,0,0,,False,True,Stamford Credit Repair Quiz / Stamford Credit Calculator CTAs | email capture block wired to /api/email-signup | CT regulator/contact module | Frequently asked questions in Stamford | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.29,T4 - full rollout,National,Paducah,KY,paducah-ky,https://www.creditdoc.co/city/paducah-ky/,"Credit Repair & Financial Services in Paducah, KY (2026)",1429,10,0,0,,False,True,Paducah Credit Repair Quiz / Paducah Credit Calculator CTAs | email capture block wired to /api/email-signup | KY regulator/contact module | Frequently asked questions in Paducah | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.28,T4 - full rollout,National,Beaverton,OR,beaverton-or,https://www.creditdoc.co/city/beaverton-or/,"Credit Repair & Financial Services in Beaverton, OR (2026)",1428,10,0,0,,False,True,Beaverton Credit Repair Quiz / Beaverton Credit Calculator CTAs | email capture block wired to /api/email-signup | OR regulator/contact module | Frequently asked questions in Beaverton | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.27,T4 - full rollout,National,West Memphis,AR,west-memphis-ar,https://www.creditdoc.co/city/west-memphis-ar/,"Credit Repair & Financial Services in West Memphis, AR",1427,10,0,0,,False,True,West Memphis Credit Repair Quiz / West Memphis Credit Calculator CTAs | email capture block wired to /api/email-signup | AR regulator/contact module | Frequently asked questions in West Memphis | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.25,T4 - full rollout,National,Bellingham,WA,bellingham-wa,https://www.creditdoc.co/city/bellingham-wa/,"Credit Repair & Financial Services in Bellingham, WA (2026)",1425,10,0,0,,False,True,Bellingham Credit Repair Quiz / Bellingham Credit Calculator CTAs | email capture block wired to /api/email-signup | WA regulator/contact module | Frequently asked questions in Bellingham | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.24,T4 - full rollout,National,Somerville,MA,somerville-ma,https://www.creditdoc.co/city/somerville-ma/,"Credit Repair & Financial Services in Somerville, MA (2026)",1424,10,0,0,,False,True,Somerville Credit Repair Quiz / Somerville Credit Calculator CTAs | email capture block wired to /api/email-signup | MA regulator/contact module | Frequently asked questions in Somerville | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.16,T4 - full rollout,National,Taunton,MA,taunton-ma,https://www.creditdoc.co/city/taunton-ma/,"Credit Repair & Financial Services in Taunton, MA (2026)",1416,10,0,0,,False,True,Taunton Credit Repair Quiz / Taunton Credit Calculator CTAs | email capture block wired to /api/email-signup | MA regulator/contact module | Frequently asked questions in Taunton | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.14,T4 - full rollout,Florida,Pensacola,FL,pensacola-fl,https://www.creditdoc.co/city/pensacola-fl/,"Credit Repair & Financial Services in Pensacola, FL (2026)",1414,10,0,0,,False,True,Pensacola Credit Repair Quiz / Pensacola Credit Calculator CTAs | email capture block wired to /api/email-signup | FL regulator/contact module | Frequently asked questions in Pensacola | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.09,T4 - full rollout,National,Abbeville,LA,abbeville-la,https://www.creditdoc.co/city/abbeville-la/,"Credit Repair & Financial Services in Abbeville, LA (2026)",1409,10,0,0,,False,True,Abbeville Credit Repair Quiz / Abbeville Credit Calculator CTAs | email capture block wired to /api/email-signup | LA regulator/contact module | Frequently asked questions in Abbeville | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.09,T4 - full rollout,National,Lawton,OK,lawton-ok,https://www.creditdoc.co/city/lawton-ok/,"Credit Repair & Financial Services in Lawton, OK (2026)",1409,10,0,0,,False,True,Lawton Credit Repair Quiz / Lawton Credit Calculator CTAs | email capture block wired to /api/email-signup | OK regulator/contact module | Frequently asked questions in Lawton | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.09,T4 - full rollout,National,Spokane,WA,spokane-wa,https://www.creditdoc.co/city/spokane-wa/,"Credit Repair & Financial Services in Spokane, WA (2026)",1409,10,0,0,,False,True,Spokane Credit Repair Quiz / Spokane Credit Calculator CTAs | email capture block wired to /api/email-signup | WA regulator/contact module | Frequently asked questions in Spokane | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.08,T4 - full rollout,Texas,Paris,TX,paris-tx,https://www.creditdoc.co/city/paris-tx/,"Credit Repair & Financial Services in Paris, TX (2026)",1408,10,0,0,,False,True,Paris Credit Repair Quiz / Paris Credit Calculator CTAs | email capture block wired to /api/email-signup | TX regulator/contact module | Frequently asked questions in Paris | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.06,T4 - full rollout,Texas,Midland,TX,midland-tx,https://www.creditdoc.co/city/midland-tx/,"Credit Repair & Financial Services in Midland, TX (2026)",1406,10,0,0,,False,True,Midland Credit Repair Quiz / Midland Credit Calculator CTAs | email capture block wired to /api/email-signup | TX regulator/contact module | Frequently asked questions in Midland | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
44.02,T4 - full rollout,California,West Sacramento,CA,west-sacramento-ca,https://www.creditdoc.co/city/west-sacramento-ca/,"Credit Repair & Financial Services in West Sacramento, CA",1402,10,0,0,,False,True,West Sacramento Credit Repair Quiz / West Sacramento Credit Calculator CTAs | email capture block wired to /api/email-signup | CA regulator/contact module | Frequently asked questions in West Sacramento | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
43.99,T4 - full rollout,National,Olympia,WA,olympia-wa,https://www.creditdoc.co/city/olympia-wa/,"Credit Repair & Financial Services in Olympia, WA (2026)",1399,10,0,0,,False,True,Olympia Credit Repair Quiz / Olympia Credit Calculator CTAs | email capture block wired to /api/email-signup | WA regulator/contact module | Frequently asked questions in Olympia | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
43.97,T4 - full rollout,National,Augusta,ME,augusta-me,https://www.creditdoc.co/city/augusta-me/,"Credit Repair & Financial Services in Augusta, ME (2026)",1397,10,0,0,,False,True,Augusta Credit Repair Quiz / Augusta Credit Calculator CTAs | email capture block wired to /api/email-signup | ME regulator/contact module | Frequently asked questions in Augusta | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
43.91,T4 - full rollout,National,Hoboken,NJ,hoboken-nj,https://www.creditdoc.co/city/hoboken-nj/,"Credit Repair & Financial Services in Hoboken, NJ (2026)",1391,10,0,0,,False,True,Hoboken Credit Repair Quiz / Hoboken Credit Calculator CTAs | email capture block wired to /api/email-signup | NJ regulator/contact module | Frequently asked questions in Hoboken | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
43.86,T4 - full rollout,National,Cullman,AL,cullman-al,https://www.creditdoc.co/city/cullman-al/,"Credit Repair & Financial Services in Cullman, AL (2026)",1386,10,0,0,,False,True,Cullman Credit Repair Quiz / Cullman Credit Calculator CTAs | email capture block wired to /api/email-signup | AL regulator/contact module | Frequently asked questions in Cullman | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
43.83,T4 - full rollout,National,Hilo,HI,hilo-hi,https://www.creditdoc.co/city/hilo-hi/,"Credit Repair & Financial Services in Hilo, HI (2026)",1383,10,0,0,,False,True,Hilo Credit Repair Quiz / Hilo Credit Calculator CTAs | email capture block wired to /api/email-signup | HI regulator/contact module | Frequently asked questions in Hilo | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
43.78,T4 - full rollout,Texas,Saginaw,TX,saginaw-tx,https://www.creditdoc.co/city/saginaw-tx/,"Credit Repair & Financial Services in Saginaw, TX (2026)",1378,10,0,0,,False,True,Saginaw Credit Repair Quiz / Saginaw Credit Calculator CTAs | email capture block wired to /api/email-signup | TX regulator/contact module | Frequently asked questions in Saginaw | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
43.76,T4 - full rollout,National,Lawrence,MA,lawrence-ma,https://www.creditdoc.co/city/lawrence-ma/,"Credit Repair & Financial Services in Lawrence, MA (2026)",1376,10,0,0,,False,True,Lawrence Credit Repair Quiz / Lawrence Credit Calculator CTAs | email capture block wired to /api/email-signup | MA regulator/contact module | Frequently asked questions in Lawrence | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
43.65,T4 - full rollout,National,Champaign,IL,champaign-il,https://www.creditdoc.co/city/champaign-il/,"Credit Repair & Financial Services in Champaign, IL (2026)",1365,10,0,0,,False,True,Champaign Credit Repair Quiz / Champaign Credit Calculator CTAs | email capture block wired to /api/email-signup | IL regulator/contact module | Frequently asked questions in Champaign | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
43.25,T4 - full rollout,National,Westminster,CO,westminster-co,https://www.creditdoc.co/city/westminster-co/,"Credit Repair & Financial Services in Westminster, CO (2026)",1625,9,0,0,,False,True,Westminster Credit Repair Quiz / Westminster Credit Calculator CTAs | email capture block wired to /api/email-signup | CO regulator/contact module | Frequently asked questions in Westminster | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
39.70,T4 - full rollout,National,Parkersburg,WV,parkersburg-wv,https://www.creditdoc.co/city/parkersburg-wv/,"Credit Repair & Financial Services in Parkersburg, WV (2026)",1570,8,0,0,,False,True,Parkersburg Credit Repair Quiz / Parkersburg Credit Calculator CTAs | email capture block wired to /api/email-signup | WV regulator/contact module | Frequently asked questions in Parkersburg | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
39.38,T4 - full rollout,National,Avondale,AZ,avondale-az,https://www.creditdoc.co/city/avondale-az/,"Credit Repair & Financial Services in Avondale, AZ (2026)",1538,8,0,0,,False,True,Avondale Credit Repair Quiz / Avondale Credit Calculator CTAs | email capture block wired to /api/email-signup | AZ regulator/contact module | Frequently asked questions in Avondale | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
39.14,T4 - full rollout,Florida,Miami Lakes,FL,miami-lakes-fl,https://www.creditdoc.co/city/miami-lakes-fl/,"Credit Repair & Financial Services in Miami Lakes, FL (2026)",1514,8,0,0,,False,True,Miami Lakes Credit Repair Quiz / Miami Lakes Credit Calculator CTAs | email capture block wired to /api/email-signup | FL regulator/contact module | Frequently asked questions in Miami Lakes | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
38.88,T4 - full rollout,National,Peoria,AZ,peoria-az,https://www.creditdoc.co/city/peoria-az/,"Credit Repair & Financial Services in Peoria, AZ (2026)",1488,8,0,0,,False,True,Peoria Credit Repair Quiz / Peoria Credit Calculator CTAs | email capture block wired to /api/email-signup | AZ regulator/contact module | Frequently asked questions in Peoria | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
38.82,T4 - full rollout,National,Fort Mill,SC,fort-mill-sc,https://www.creditdoc.co/city/fort-mill-sc/,"Credit Repair & Financial Services in Fort Mill, SC (2026)",1482,8,0,0,,False,True,Fort Mill Credit Repair Quiz / Fort Mill Credit Calculator CTAs | email capture block wired to /api/email-signup | SC regulator/contact module | Frequently asked questions in Fort Mill | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
38.72,T4 - full rollout,National,Bowling Green,KY,bowling-green-ky,https://www.creditdoc.co/city/bowling-green-ky/,"Credit Repair & Financial Services in Bowling Green, KY",1472,8,0,0,,False,True,Bowling Green Credit Repair Quiz / Bowling Green Credit Calculator CTAs | email capture block wired to /api/email-signup | KY regulator/contact module | Frequently asked questions in Bowling Green | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
38.53,T4 - full rollout,Texas,New Braunfels,TX,new-braunfels-tx,https://www.creditdoc.co/city/new-braunfels-tx/,"Credit Repair & Financial Services in New Braunfels, TX",1453,8,0,0,,False,True,New Braunfels Credit Repair Quiz / New Braunfels Credit Calculator CTAs | email capture block wired to /api/email-signup | TX regulator/contact module | Frequently asked questions in New Braunfels | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
38.47,T4 - full rollout,California,Stockton,CA,stockton-ca,https://www.creditdoc.co/city/stockton-ca/,"Credit Repair & Financial Services in Stockton, CA (2026)",1447,8,0,0,,False,True,Stockton Credit Repair Quiz / Stockton Credit Calculator CTAs | email capture block wired to /api/email-signup | CA regulator/contact module | Frequently asked questions in Stockton | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
38.38,T4 - full rollout,National,New Haven,CT,new-haven-ct,https://www.creditdoc.co/city/new-haven-ct/,"Credit Repair & Financial Services in New Haven, CT (2026)",1438,8,0,0,,False,True,New Haven Credit Repair Quiz / New Haven Credit Calculator CTAs | email capture block wired to /api/email-signup | CT regulator/contact module | Frequently asked questions in New Haven | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
38.32,T4 - full rollout,Texas,Duncanville,TX,duncanville-tx,https://www.creditdoc.co/city/duncanville-tx/,"Credit Repair & Financial Services in Duncanville, TX (2026)",1432,8,0,0,,False,True,Duncanville Credit Repair Quiz / Duncanville Credit Calculator CTAs | email capture block wired to /api/email-signup | TX regulator/contact module | Frequently asked questions in Duncanville | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
38.29,T4 - full rollout,National,Hammond,IN,hammond-in,https://www.creditdoc.co/city/hammond-in/,"Credit Repair & Financial Services in Hammond, IN (2026)",1429,8,0,0,,False,True,Hammond Credit Repair Quiz / Hammond Credit Calculator CTAs | email capture block wired to /api/email-signup | IN regulator/contact module | Frequently asked questions in Hammond | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
38.27,T4 - full rollout,Georgia,Stone Mountain,GA,stone-mountain-ga,https://www.creditdoc.co/city/stone-mountain-ga/,"Credit Repair & Financial Services in Stone Mountain, GA",1427,8,0,0,,False,True,Stone Mountain Credit Repair Quiz / Stone Mountain Credit Calculator CTAs | email capture block wired to /api/email-signup | GA regulator/contact module | Frequently asked questions in Stone Mountain | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
38.25,T4 - full rollout,National,Muncie,IN,muncie-in,https://www.creditdoc.co/city/muncie-in/,"Credit Repair & Financial Services in Muncie, IN (2026)",1425,8,0,0,,False,True,Muncie Credit Repair Quiz / Muncie Credit Calculator CTAs | email capture block wired to /api/email-signup | IN regulator/contact module | Frequently asked questions in Muncie | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
38.21,T4 - full rollout,Georgia,Jonesboro,GA,jonesboro-ga,https://www.creditdoc.co/city/jonesboro-ga/,"Credit Repair & Financial Services in Jonesboro, GA (2026)",1421,8,0,0,,False,True,Jonesboro Credit Repair Quiz / Jonesboro Credit Calculator CTAs | email capture block wired to /api/email-signup | GA regulator/contact module | Frequently asked questions in Jonesboro | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
37.96,T4 - full rollout,Texas,Burleson,TX,burleson-tx,https://www.creditdoc.co/city/burleson-tx/,"Credit Repair & Financial Services in Burleson, TX (2026)",1396,8,0,0,,False,True,Burleson Credit Repair Quiz / Burleson Credit Calculator CTAs | email capture block wired to /api/email-signup | TX regulator/contact module | Frequently asked questions in Burleson | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
37.91,T4 - full rollout,National,Covington,KY,covington-ky,https://www.creditdoc.co/city/covington-ky/,"Credit Repair & Financial Services in Covington, KY (2026)",1391,8,0,0,,False,True,Covington Credit Repair Quiz / Covington Credit Calculator CTAs | email capture block wired to /api/email-signup | KY regulator/contact module | Frequently asked questions in Covington | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
37.87,T4 - full rollout,California,Wilmington,CA,wilmington-ca,https://www.creditdoc.co/city/wilmington-ca/,"Credit Repair & Financial Services in Wilmington, CA (2026)",1387,8,0,0,,False,True,Wilmington Credit Repair Quiz / Wilmington Credit Calculator CTAs | email capture block wired to /api/email-signup | CA regulator/contact module | Frequently asked questions in Wilmington | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
37.78,T4 - full rollout,National,Cleveland Heights,OH,cleveland-heights-oh,https://www.creditdoc.co/city/cleveland-heights-oh/,"Credit Repair & Financial Services in Cleveland Heights, OH",1378,8,0,0,,False,True,Cleveland Heights Credit Repair Quiz / Cleveland Heights Credit Calculator CTAs | email capture block wired to /api/email-signup | OH regulator/contact module | Frequently asked questions in Cleveland Heights | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
37.74,T4 - full rollout,National,Fayetteville,AR,fayetteville-ar,https://www.creditdoc.co/city/fayetteville-ar/,"Credit Repair & Financial Services in Fayetteville, AR",1374,8,0,0,,False,True,Fayetteville Credit Repair Quiz / Fayetteville Credit Calculator CTAs | email capture block wired to /api/email-signup | AR regulator/contact module | Frequently asked questions in Fayetteville | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
37.66,T4 - full rollout,Florida,Macclenny,FL,macclenny-fl,https://www.creditdoc.co/city/macclenny-fl/,"Credit Repair & Financial Services in Macclenny, FL (2026)",1366,8,0,0,,False,True,Macclenny Credit Repair Quiz / Macclenny Credit Calculator CTAs | email capture block wired to /api/email-signup | FL regulator/contact module | Frequently asked questions in Macclenny | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
34.35,T4 - full rollout,California,Huntington Park,CA,huntington-park-ca,https://www.creditdoc.co/city/huntington-park-ca/,"Credit Repair & Financial Services in Huntington Park, CA",1635,6,0,0,,False,True,Huntington Park Credit Repair Quiz / Huntington Park Credit Calculator CTAs | email capture block wired to /api/email-signup | CA regulator/contact module | Frequently asked questions in Huntington Park | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
33.23,T4 - full rollout,California,La Jolla,CA,la-jolla-ca,https://www.creditdoc.co/city/la-jolla-ca/,"Credit Repair & Financial Services in La Jolla, CA (2026)",1523,6,0,0,,False,True,La Jolla Credit Repair Quiz / La Jolla Credit Calculator CTAs | email capture block wired to /api/email-signup | CA regulator/contact module | Frequently asked questions in La Jolla | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
32.53,T4 - full rollout,National,Newport,KY,newport-ky,https://www.creditdoc.co/city/newport-ky/,"Credit Repair & Financial Services in Newport, KY (2026)",1453,6,0,0,,False,True,Newport Credit Repair Quiz / Newport Credit Calculator CTAs | email capture block wired to /api/email-signup | KY regulator/contact module | Frequently asked questions in Newport | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
32.45,T4 - full rollout,National,Bremerton,WA,bremerton-wa,https://www.creditdoc.co/city/bremerton-wa/,"Credit Repair & Financial Services in Bremerton, WA (2026)",1445,6,0,0,,False,True,Bremerton Credit Repair Quiz / Bremerton Credit Calculator CTAs | email capture block wired to /api/email-signup | WA regulator/contact module | Frequently asked questions in Bremerton | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
32.41,T4 - full rollout,National,Great Falls,MT,great-falls-mt,https://www.creditdoc.co/city/great-falls-mt/,"Credit Repair & Financial Services in Great Falls, MT (2026)",1441,6,0,0,,False,True,Great Falls Credit Repair Quiz / Great Falls Credit Calculator CTAs | email capture block wired to /api/email-signup | MT regulator/contact module | Frequently asked questions in Great Falls | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
32.18,T4 - full rollout,National,Wauwatosa,WI,wauwatosa-wi,https://www.creditdoc.co/city/wauwatosa-wi/,"Credit Repair & Financial Services in Wauwatosa, WI (2026)",1418,6,0,0,,False,True,Wauwatosa Credit Repair Quiz / Wauwatosa Credit Calculator CTAs | email capture block wired to /api/email-signup | WI regulator/contact module | Frequently asked questions in Wauwatosa | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
31.64,T4 - full rollout,National,Indiana,PA,indiana-pa,https://www.creditdoc.co/city/indiana-pa/,"Credit Repair & Financial Services in Indiana, PA (2026)",1364,6,0,0,,False,True,Indiana Credit Repair Quiz / Indiana Credit Calculator CTAs | email capture block wired to /api/email-signup | PA regulator/contact module | Frequently asked questions in Indiana | links to strongest matching /browse/ category pages,Published static city page; enhance after signal-led batches.
